UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
476805,4,"12.0401","A",.,"A",.,"R",1500,1,"R",10,"R",38,"R",900,"R",26,"R",8650,"R",8650,"R",8650,"R",9070,"R",1685,"R",1685,"R",2000,"R",2200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9662,"R",10061,"R",10498,"A",.,"R",589,"R",618,"R",741,"A",.,"R",390,"R",409,"R",485,"12.0409","R",9070,"R",1370,"R",1500,1,"R",10,"12.0413","R",9003,"R",261,"R",1563,1,"R",10,"12.0413","R",3890,"R",261,"R",650,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476814,2,"10.0203","R",13500,"A",.,"R",350,1,"R",8,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"50.0602","R",13500,"A",.,"R",350,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476823,5,"12.0401","A",.,"A",.,"R",48,2,"R",15,"R",60,"R",24,"R",30,"R",13555,"R",13555,"R",15630,"R",15630,"R",2092,"R",1886,"R",2406,"R",2423,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14730,"R",14100,"R",13785,"R",13950,"R",15960,"R",15900,"R",15555,"R",15120,"R",10695,"R",10650,"R",10410,"R",10410,"12.0409","R",7780,"R",1156,"R",16,2,"R",6,"12.0410","R",6780,"R",1021,"R",16,2,"R",5,"12.0402","R",14380,"R",2480,"R",40,2,"R",12,"12.0407","R",13630,"R",2294,"R",32,2,"R",10,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476832,2,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",47,"R",900,"R",26,"R",8500,"R",8500,"R",11090,"R",14265,"R",600,"R",900,"R",1500,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4935,"R",4935,"R",4935,"R",4935,"R",5147,"R",5147,"R",5158,"R",5158,"R",2573,"R",2573,"R",2585,"R",2585,"12.0410","R",2050,"R",1800,"R",300,1,"R",5,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476841,3,"12.0401","A",.,"A",.,"R",1800,1,"R",13,"R",52,"R",900,"R",26,"R",14075,"R",14075,"R",15575,"R",16000,"R",2500,"R",2500,"R",2925,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13221,"R",13221,"R",13767,"R",14365,"R",7293,"R",7293,"R",7605,"R",7930,"R",4797,"R",4797,"R",5018,"R",5239,"12.0413","R",3500,"R",200,"R",1000,1,"R",8,"12.0413","R",3000,"R",200,"R",500,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476850,3,"12.0402","A",.,"A",.,"R",900,1,"R",7,"R",26,"R",900,"R",26,"R",4760,"R",7057,"R",7496,"R",8494,"R",740,"R",825,"R",947,"R",982,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6052,"R",6052,"R",6052,"R",6052,"B",.,"B",.,"B",.,"R",1300,"B",.,"B",.,"B",.,"R",1300,"12.0402","R",16988,"R",1764,"R",1800,1,"R",12,"12.0413","R",7057,"R",250,"R",900,1,"R",6,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476869,3,"12.0401","A",.,"A",.,"R",2000,1,"R",15,"R",58,"R",1000,"R",29,"R",10000,"R",12900,"R",12900,"R",12900,"R",1550,"R",3050,"R",3050,"R",3050,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9367,"R",9367,"R",12485,"R",12485,"R",9367,"R",9367,"R",9367,"R",9367,"R",9367,"R",9367,"R",9367,"R",9367,"12.0409","R",5500,"R",2050,"R",600,1,"R",4,"12.0414","R",5500,"R",2050,"R",600,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476878,2,"12.0409","A",.,"A",.,"R",600,1,"R",4,"R",17,"R",750,"R",30,"R",7000,"R",7000,"R",7000,"R",7500,"R",1000,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3188,"R",3188,"R",3188,"R",3188,"R",638,"R",638,"R",638,"R",638,"R",425,"R",425,"R",425,"R",425,"12.0410","R",2500,"R",500,"R",250,1,"R",2,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476887,1,"12.0409","A",.,"A",.,"R",1000,1,"R",10,"R",38,"R",900,"R",32,"R",7300,"R",9500,"R",11520,"R",12200,"R",1480,"R",1480,"R",1480,"R",1924,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7838,"R",11467,"R",14450,"R",14459,"R",3563,"R",5216,"R",6584,"R",6584,"R",2850,"R",4171,"R",5225,"R",5225,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476896,3,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",900,"R",30,"R",7000,"R",16100,"R",16100,"R",16100,"R",2490,"R",2717,"R",2717,"R",2817,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10163,"R",12713,"R",12713,"R",12713,"R",5588,"R",7013,"R",7013,"R",7013,"R",3738,"R",4613,"R",4613,"R",4613,"12.0413","R",5000,"R",371,"R",750,1,"R",8,"12.0413","R",3500,"R",371,"R",500,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476902,1,"12.0401","A",.,"A",.,"R",1500,1,"R",10,"R",40,"R",975,"R",26,"R",8915,"R",8615,"R",11515,"R",12515,"R",750,"R",1300,"R",2173,"R",2350,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7130,"R",7510,"R",7910,"R",7910,"R",3160,"R",3510,"R",3900,"R",3900,"R",3160,"R",3510,"R",3900,"R",3900,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476911,1,"10.0203","A",.,"A",.,"R",900,1,"R",9,"R",36,"R",900,"R",36,"R",17895,"R",18613,"R",19365,"R",19397,"R",2450,"R",2650,"R",2650,"R",2650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10962,"R",10962,"R",10962,"R",10962,"R",4158,"R",4158,"R",4158,"R",4158,"R",4275,"R",4275,"R",4275,"R",4275,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476939,2,"51.0801","R",12500,"R",135,"R",900,1,"R",11,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"51.3902","R",8870,"R",235,"R",600,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476948,2,"10.0203","A",.,"A",.,"R",48,2,"R",9,"R",36,"R",36,"R",36,"R",16425,"R",18040,"R",18040,"R",18040,"R",2450,"R",2650,"R",2650,"R",2650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10800,"R",10800,"R",10800,"R",10800,"R",3375,"R",3375,"R",3375,"R",3375,"R",3375,"R",3375,"R",3375,"R",3375,"10.0203","R",20778,"R",2650,"R",72,2,"R",12,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476957,5,"12.0401","A",.,"A",.,"R",2000,1,"R",16,"R",62,"R",1000,"R",26,"R",6450,"R",7800,"R",10300,"R",10300,"R",1050,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10835,"R",10835,"R",10835,"R",10835,"R",9161,"R",9161,"R",9161,"R",9161,"B",.,"B",.,"B",.,"R",9161,"12.0409","R",3330,"R",1250,"R",600,1,"R",4,"12.0410","R",3280,"R",950,"R",400,1,"R",3,"13.1399","R",2856,"R",219,"R",500,1,"R",4,"13.1399","R",4906,"R",219,"R",1000,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476966,1,"10.0203","A",.,"A",.,"R",900,1,"R",9,"R",36,"R",900,"R",36,"R",16400,"R",16400,"R",17760,"R",17760,"R",2450,"R",2450,"R",2650,"R",2650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4500,"R",5400,"R",6300,"R",6300,"R",1350,"R",1350,"R",1350,"R",1350,"R",2250,"R",2250,"R",2250,"R",2250,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476984,1,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",52,"R",900,"R",26,"R",13500,"R",13500,"R",13500,"R",14500,"R",2800,"R",2800,"R",2800,"R",3000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12974,"R",13221,"R",14339,"R",14365,"R",7163,"R",7293,"R",7930,"R",7930,"R",4797,"R",4797,"R",5239,"R",5239,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
476993,1,"12.0409","A",.,"A",.,"R",1200,1,"R",8,"R",32,"R",900,"R",32,"A",.,"A",.,"R",14050,"R",14050,"A",.,"A",.,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4344,"R",4344,"A",.,"A",.,"R",4888,"R",4888,"A",.,"A",.,"R",3280,"R",3280,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
477002,4,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",52,"R",900,"R",26,"R",8915,"R",8915,"R",13915,"R",13915,"R",1095,"R",1095,"R",1095,"R",1095,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5590,"R",5590,"R",5590,"R",5590,"R",2600,"R",3224,"R",4056,"R",4056,"R",2665,"R",2665,"R",2665,"R",2665,"12.0409","R",2015,"R",1095,"R",400,1,"R",12,"12.0410","R",9015,"R",1095,"R",400,1,"R",3,"12.0413","R",915,"R",1095,"R",500,1,"R",3,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478582,1,"12.0401","A",.,"A",.,"R",1530,1,"R",11,"R",44,"R",900,"R",26,"A",.,"R",18360,"R",18360,"R",18360,"A",.,"R",1550,"R",1550,"R",1550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6776,"R",6776,"R",6853,"A",.,"R",7634,"R",7634,"R",7425,"A",.,"R",7634,"R",7634,"R",7425,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478591,3,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",910,"R",26,"R",15600,"R",15600,"R",15600,"R",16350,"R",1725,"R",1725,"R",2365,"R",2570,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11544,"R",11544,"R",12372,"R",12372,"R",7296,"R",7296,"R",7908,"R",7908,"B",.,"R",6864,"R",7908,"R",7908,"12.0409","R",8700,"R",2195,"R",750,1,"R",6,"12.0413","R",2500,"R",250,"R",500,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478616,1,"12.0401","A",.,"A",.,"R",1500,1,"R",11,"R",43,"R",900,"R",26,"A",.,"R",18000,"R",18000,"R",18000,"A",.,"R",1550,"R",1550,"R",1550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6622,"R",6622,"R",6697,"A",.,"R",7461,"R",7461,"R",7256,"A",.,"R",7461,"R",7461,"R",7256,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478643,1,"12.0402","A",.,"A",.,"R",1500,1,"R",13,"R",51,"R",930,"R",30,"A",.,"R",14995,"R",14995,"R",14995,"A",.,"R",2000,"R",2000,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9792,"R",9792,"R",9792,"A",.,"R",4832,"R",4832,"R",4832,"A",.,"R",5011,"R",5011,"R",5011,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478661,3,"12.0401","A",.,"A",.,"R",1200,1,"R",10,"R",40,"R",900,"R",36,"A",.,"R",14308,"R",14375,"R",14946,"A",.,"R",1000,"R",1590,"R",1590,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4040,"R",4040,"R",4040,"A",.,"R",2980,"R",2980,"R",2980,"A",.,"R",2980,"R",2980,"R",2980,"12.0409","R",8580,"R",975,"R",600,1,"R",5,"12.0413","R",6685,"R",300,"R",600,1,"R",5,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478917,2,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",30,"A",.,"R",12000,"R",12000,"R",13000,"A",.,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9216,"R",9216,"R",9648,"A",.,"R",4548,"R",4548,"R",4764,"A",.,"R",4548,"R",4548,"R",4764,"12.0410","R",3495,"R",900,"R",350,1,"R",3,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
478953,6,"12.0401","A",.,"A",.,"R",1500,1,"R",11,"R",43,"R",900,"R",26,"A",.,"R",13734,"R",13734,"R",14525,"A",.,"R",2097,"R",2097,"R",3320,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11384,"R",11857,"R",17480,"A",.,"R",6289,"R",6558,"R",8235,"A",.,"R",4150,"R",4332,"R",5913,"51.3501","R",11275,"R",1600,"R",840,1,"R",6,"12.0409","R",12075,"R",1420,"R",1000,1,"R",7,"12.0410","R",3400,"R",670,"R",350,1,"R",3,"12.0401","R",17850,"R",4970,"R",1650,1,"R",12,"12.0409","R",15400,"R",3070,"R",1150,1,"R",8,
479053,2,"51.3501","A",.,"A",.,"R",750,1,"R",8,"R",33,"R",900,"R",30,"R",11665,"R",11665,"R",11665,"R",11685,"R",1405,"R",1405,"R",1405,"R",1345,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8572,"R",8572,"R",8572,"R",8951,"R",2063,"R",2063,"R",2063,"R",2269,"R",1939,"R",1939,"R",1939,"R",2063,"51.3501","R",15488,"R",1434,"R",1000,1,"R",12,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
479062,1,"47.0616","A",.,"A",.,"R",24,2,"R",8,"R",30,"R",24,"R",30,"R",15000,"R",15150,"R",15550,"R",15650,"R",100,"R",100,"R",100,"R",100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6615,"R",6615,"R",6615,"R",6615,"R",765,"R",765,"R",765,"R",765,"R",1725,"R",1725,"R",1725,"R",1725,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
479123,1,"12.0401","A",.,"A",.,"R",1000,1,"R",12,"R",49,"R",1000,"R",49,"A",.,"R",10000,"R",13700,"R",13700,"A",.,"R",700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10707,"R",11025,"R",11025,"A",.,"R",7999,"R",8232,"R",8232,"A",.,"R",4226,"R",4349,"R",4349,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
479248,3,"23.0101","A",.,"A",.,"R",1200,1,"R",15,"R",60,"R",780,"R",39,"R",6750,"R",8100,"R",8340,"R",8640,"R",690,"R",750,"R",750,"R",760,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10995,"R",11505,"R",11700,"R",11850,"R",3300,"R",3375,"R",3450,"R",7500,"R",3450,"R",3525,"R",3525,"R",7500,"51.3501","R",7360,"R",400,"R",600,1,"R",8,"12.0401","R",10600,"R",1200,"R",1500,1,"R",18,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
479424,1,"51.3901","R",27020,"R",2930,"R",1456,1,"R",12,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
479965,7,"51.0711","A",.,"A",.,"R",712,1,"R",7,"R",29,"R",900,"R",39,"R",6000,"R",6000,"R",6000,"R",6000,"R",1195,"R",1195,"R",1195,"R",1195,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2356,"R",2356,"R",2356,"R",2356,"R",725,"R",725,"R",725,"R",725,"R",363,"R",363,"R",363,"R",363,"51.0910","R",26200,"R",2230,"R",1880,1,"R",24,"51.0909","R",14500,"R",2080,"R",1200,1,"R",12,"51.0801","R",5000,"R",1596,"R",600,1,"R",6,"51.0713","R",5000,"R",1300,"R",600,1,"R",6,"51.1009","R",2330,"R",1456,"R",252,1,"R",3,
479974,6,"12.0401","A",.,"A",.,"R",1600,1,"R",15,"R",61,"R",900,"R",26,"R",9200,"R",14400,"R",14475,"R",16885,"R",1494,"R",2312,"R",2312,"R",2927,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18605,"R",18407,"R",18575,"R",19093,"R",6603,"R",6878,"R",7046,"R",7061,"R",6847,"R",7091,"R",7244,"R",7244,"12.0402","R",15834,"R",2732,"R",1500,1,"R",15,"12.0413","R",6379,"R",1526,"R",600,1,"R",6,"12.0409","R",5778,"R",1556,"R",600,1,"R",6,"12.0410","R",3277,"R",1265,"R",400,1,"R",4,"12.0402","R",4278,"R",2732,"R",400,1,"R",4,
479983,4,"12.0401","A",.,"A",.,"R",60,2,"R",15,"R",60,"R",30,"R",30,"R",12000,"R",13450,"R",14550,"R",17440,"R",1295,"R",1395,"R",2395,"R",2449,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15405,"R",15405,"R",15405,"R",16065,"R",8490,"R",8490,"R",8490,"R",8850,"R",5580,"R",5580,"R",5580,"R",6210,"12.0407","R",12400,"R",1095,"R",40,2,"R",10,"12.0409","R",9040,"R",895,"R",20,2,"R",5,"12.0410","R",6640,"R",695,"R",20,2,"R",5,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
479992,10,"11.9999","A",.,"A",.,"R",1152,1,"R",18,"R",72,"R",900,"R",52,"R",22450,"R",24050,"R",24050,"R",24050,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14400,"R",14400,"R",14400,"R",14400,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"R",3600,"11.9999","R",14050,"A",.,"R",576,1,"R",9,"11.9999","R",8550,"A",.,"R",480,1,"R",8,"11.0101","R",8050,"A",.,"R",480,1,"R",8,"11.0199","R",6550,"A",.,"R",480,1,"R",8,"11.0501","R",7550,"A",.,"R",288,1,"R",5,
480000,3,"12.0402","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",26,"R",4885,"R",12257,"R",12257,"R",12257,"R",1507,"R",1399,"R",1399,"R",1399,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12360,"R",12360,"R",12360,"R",12360,"R",1392,"R",1392,"R",1392,"R",1392,"R",4236,"R",4236,"R",4236,"R",4236,"12.0402","R",3538,"R",1399,"R",400,1,"R",3,"12.0413","R",5138,"R",1399,"R",600,1,"R",4,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
480019,10,"49.0205","A",.,"A",.,"R",600,1,"R",5,"R",20,"R",900,"R",26,"R",9550,"R",9550,"R",9550,"R",9555,"R",300,"R",300,"R",300,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5400,"R",5425,"R",5525,"R",5625,"R",2350,"R",2350,"R",2350,"R",2425,"R",2350,"R",2350,"R",2350,"R",2425,"48.0508","R",10957,"R",2550,"R",760,1,"R",10,"49.0205","R",5495,"A",.,"R",160,1,"R",1,"49.0205","R",5995,"A",.,"R",240,1,"R",2,"49.0205","R",5995,"A",.,"R",161,1,"R",2,"49.0205","R",3501,"A",.,"R",121,1,"R",1,
